"","UF","ano","rend","name"
"340","PR","1988/89","14537.75","producao"
"341","PE","1988/89","353.80000000000001","producao"
"342","PI","1988/89","808.20000000000005","producao"
"343","RJ","1988/89","180.30000000000001","producao"
"344","RN","1988/89","139.19999999999999","producao"
"345","RS","1988/89","15614.1","producao"
"346","RO","1988/89","579.60000000000002","producao"
"347","RR","1988/89","23","producao"
"348","SC","1988/89","4293","producao"
"349","SP","1988/89","6875.6000000000004","producao"
"350","SE","1988/89","147.19999999999999","producao"
"351","TO","1988/89","905.79999999999995","producao"
"352","AC","1989/90","99.400000000000006","producao"
"353","AL","1989/90","145","producao"
"354","AP","1989/90","1.23","producao"
"355","AM","1989/90","6.9000000000000004","producao"
"356","BA","1989/90","730.70000000000005","producao"
"357","CE","1989/90","539.60000000000002","producao"
"358","DF","1989/90","135.09999999999999","producao"
"359","ES","1989/90","347.10000000000002","producao"
"360","GO","1989/90","3879.5999999999999","producao"
"361","MA","1989/90","628.60000000000002","producao"
"362","MT","1989/90","4179.8999999999996","producao"
"363","MS","1989/90","3058.9000000000001","producao"
"364","MG","1989/90","4225","producao"
"365","PA","1989/90","383.89999999999998","producao"
"366","PB","1989/90","166.09999999999999","producao"
"367","PR","1989/90","12357","producao"
"368","PE","1989/90","214.09999999999999","producao"
"369","PI","1989/90","332.5","producao"
"370","RJ","1989/90","109","producao"
"371","RN","1989/90","44.100000000000001","producao"
"372","RS","1989/90","15991.5","producao"
"373","RO","1989/90","455.30000000000001","producao"
"374","RR","1989/90","14.199999999999999","producao"
"375","SC","1989/90","4255.8999999999996","producao"
"376","SP","1989/90","5480.5","producao"
"377","SE","1989/90","139.30000000000001","producao"
"378","TO","1989/90","359.89999999999998","producao"
"379","AC","1990/91","101.40000000000001","producao"
"380","AL","1990/91","131.90000000000001","producao"
"381","AP","1990/91","0.5","producao"
"382","AM","1990/91","12.300000000000001","producao"
"383","BA","1990/91","1663.5999999999999","producao"
"384","CE","1990/91","808.5","producao"
"385","DF","1990/91","205.09999999999999","producao"
"386","ES","1990/91","457.10000000000002","producao"
"387","GO","1990/91","5147.8000000000002","producao"
"388","MA","1990/91","1395.7","producao"
"389","MT","1990/91","3991.5999999999999","producao"
"390","MS","1990/91","3767.4000000000001","producao"
"391","MG","1990/91","6028.6000000000004","producao"
"392","PA","1990/91","524.89999999999998","producao"
"393","PB","1990/91","298.80000000000001","producao"
"394","PR","1990/91","11718.9","producao"
"395","PE","1990/91","396","producao"
"396","PI","1990/91","697.10000000000002","producao"
"397","RJ","1990/91","118.8","producao"
"398","RN","1990/91","183.09999999999999","producao"
"399","RS","1990/91","10115.4","producao"
"400","RO","1990/91","432.80000000000001","producao"
"401","RR","1990/91","19.399999999999999","producao"
"402","SC","1990/91","2867","producao"
"403","SP","1990/91","6281.6000000000004","producao"
"404","SE","1990/91","129.80000000000001","producao"
"405","TO","1990/91","404.60000000000002","producao"
"406","AC","1991/92","117.7","producao"
