"","UF","ano","rend","name"
"4159","AC","1998/99",NA,"arroz_sequeiro"
"4160","AL","1998/99",NA,"arroz_sequeiro"
"4161","AP","1998/99",NA,"arroz_sequeiro"
"4162","AM","1998/99",NA,"arroz_sequeiro"
"4163","BA","1998/99",NA,"arroz_sequeiro"
"4164","CE","1998/99",NA,"arroz_sequeiro"
"4165","DF","1998/99",NA,"arroz_sequeiro"
"4166","ES","1998/99",NA,"arroz_sequeiro"
"4167","GO","1998/99",NA,"arroz_sequeiro"
"4168","MA","1998/99",NA,"arroz_sequeiro"
"4169","MT","1998/99",NA,"arroz_sequeiro"
"4170","MS","1998/99",NA,"arroz_sequeiro"
"4171","MG","1998/99",NA,"arroz_sequeiro"
"4172","PA","1998/99",NA,"arroz_sequeiro"
"4173","PB","1998/99",NA,"arroz_sequeiro"
"4174","PR","1998/99",NA,"arroz_sequeiro"
"4175","PE","1998/99",NA,"arroz_sequeiro"
"4176","PI","1998/99",NA,"arroz_sequeiro"
"4177","RJ","1998/99",NA,"arroz_sequeiro"
"4178","RN","1998/99",NA,"arroz_sequeiro"
"4179","RS","1998/99",NA,"arroz_sequeiro"
"4180","RO","1998/99",NA,"arroz_sequeiro"
"4181","RR","1998/99",NA,"arroz_sequeiro"
"4182","SC","1998/99",NA,"arroz_sequeiro"
"4183","SP","1998/99",NA,"arroz_sequeiro"
"4184","SE","1998/99",NA,"arroz_sequeiro"
"4185","TO","1998/99",NA,"arroz_sequeiro"
"4186","AC","1999/00",NA,"arroz_sequeiro"
"4187","AL","1999/00",NA,"arroz_sequeiro"
"4188","AP","1999/00",NA,"arroz_sequeiro"
"4189","AM","1999/00",NA,"arroz_sequeiro"
"4190","BA","1999/00",NA,"arroz_sequeiro"
"4191","CE","1999/00",NA,"arroz_sequeiro"
"4192","DF","1999/00",NA,"arroz_sequeiro"
"4193","ES","1999/00",NA,"arroz_sequeiro"
"4194","GO","1999/00",NA,"arroz_sequeiro"
"4195","MA","1999/00",NA,"arroz_sequeiro"
"4196","MT","1999/00",NA,"arroz_sequeiro"
"4197","MS","1999/00",NA,"arroz_sequeiro"
"4198","MG","1999/00",NA,"arroz_sequeiro"
"4199","PA","1999/00",NA,"arroz_sequeiro"
"4200","PB","1999/00",NA,"arroz_sequeiro"
"4201","PR","1999/00",NA,"arroz_sequeiro"
"4202","PE","1999/00",NA,"arroz_sequeiro"
"4203","PI","1999/00",NA,"arroz_sequeiro"
"4204","RJ","1999/00",NA,"arroz_sequeiro"
"4205","RN","1999/00",NA,"arroz_sequeiro"
"4206","RS","1999/00",NA,"arroz_sequeiro"
"4207","RO","1999/00",NA,"arroz_sequeiro"
"4208","RR","1999/00",NA,"arroz_sequeiro"
"4209","SC","1999/00",NA,"arroz_sequeiro"
"4210","SP","1999/00",NA,"arroz_sequeiro"
"4211","SE","1999/00",NA,"arroz_sequeiro"
"4212","TO","1999/00",NA,"arroz_sequeiro"
"4213","AC","2000/01",NA,"arroz_sequeiro"
"4214","AL","2000/01",NA,"arroz_sequeiro"
"4215","AP","2000/01",NA,"arroz_sequeiro"
"4216","AM","2000/01",NA,"arroz_sequeiro"
"4217","BA","2000/01",NA,"arroz_sequeiro"
"4218","CE","2000/01",NA,"arroz_sequeiro"
"4219","DF","2000/01",NA,"arroz_sequeiro"
"4220","ES","2000/01",NA,"arroz_sequeiro"
"4221","GO","2000/01",NA,"arroz_sequeiro"
"4222","MA","2000/01",NA,"arroz_sequeiro"
"4223","MT","2000/01",NA,"arroz_sequeiro"
"4224","MS","2000/01",NA,"arroz_sequeiro"
"4225","MG","2000/01",NA,"arroz_sequeiro"
"4226","PA","2000/01",NA,"arroz_sequeiro"
"4227","PB","2000/01",NA,"arroz_sequeiro"
"4228","PR","2000/01",NA,"arroz_sequeiro"
"4229","PE","2000/01",NA,"arroz_sequeiro"
"4230","PI","2000/01",NA,"arroz_sequeiro"
"4231","RJ","2000/01",NA,"arroz_sequeiro"
"4232","RN","2000/01",NA,"arroz_sequeiro"
"4233","RS","2000/01",NA,"arroz_sequeiro"
"4234","RO","2000/01",NA,"arroz_sequeiro"
"4235","RR","2000/01",NA,"arroz_sequeiro"
"4236","SC","2000/01",NA,"arroz_sequeiro"
"4237","SP","2000/01",NA,"arroz_sequeiro"
"4238","SE","2000/01",NA,"arroz_sequeiro"
"4239","TO","2000/01",NA,"arroz_sequeiro"
"4240","AC","2001/02",NA,"arroz_sequeiro"
"4241","AL","2001/02",NA,"arroz_sequeiro"
"4242","AP","2001/02",NA,"arroz_sequeiro"
"4243","AM","2001/02",NA,"arroz_sequeiro"
"4244","BA","2001/02",NA,"arroz_sequeiro"
"4245","CE","2001/02",NA,"arroz_sequeiro"
"4246","DF","2001/02",NA,"arroz_sequeiro"
"4247","ES","2001/02",NA,"arroz_sequeiro"
"4248","GO","2001/02",NA,"arroz_sequeiro"
"4249","MA","2001/02",NA,"arroz_sequeiro"
"4250","MT","2001/02",NA,"arroz_sequeiro"
"4251","MS","2001/02",NA,"arroz_sequeiro"
"4252","MG","2001/02",NA,"arroz_sequeiro"
"4253","PA","2001/02",NA,"arroz_sequeiro"
"4254","PB","2001/02",NA,"arroz_sequeiro"
"4255","PR","2001/02",NA,"arroz_sequeiro"
"4256","PE","2001/02",NA,"arroz_sequeiro"
"4257","PI","2001/02",NA,"arroz_sequeiro"
"4258","RJ","2001/02",NA,"arroz_sequeiro"
"4259","RN","2001/02",NA,"arroz_sequeiro"
"4260","RS","2001/02",NA,"arroz_sequeiro"
"4261","RO","2001/02",NA,"arroz_sequeiro"
"4262","RR","2001/02",NA,"arroz_sequeiro"
"4263","SC","2001/02",NA,"arroz_sequeiro"
"4264","SP","2001/02",NA,"arroz_sequeiro"
"4265","SE","2001/02",NA,"arroz_sequeiro"
"4266","TO","2001/02",NA,"arroz_sequeiro"
"4267","AC","2002/03",NA,"arroz_sequeiro"
"4268","AL","2002/03",NA,"arroz_sequeiro"
"4269","AP","2002/03",NA,"arroz_sequeiro"
"4270","AM","2002/03",NA,"arroz_sequeiro"
"4271","BA","2002/03",NA,"arroz_sequeiro"
"4272","CE","2002/03",NA,"arroz_sequeiro"
"4273","DF","2002/03",NA,"arroz_sequeiro"
"4274","ES","2002/03",NA,"arroz_sequeiro"
"4275","GO","2002/03",NA,"arroz_sequeiro"
"4276","MA","2002/03",NA,"arroz_sequeiro"
"4277","MT","2002/03",NA,"arroz_sequeiro"
"4278","MS","2002/03",NA,"arroz_sequeiro"
"4279","MG","2002/03",NA,"arroz_sequeiro"
"4280","PA","2002/03",NA,"arroz_sequeiro"
"4281","PB","2002/03",NA,"arroz_sequeiro"
"4282","PR","2002/03",NA,"arroz_sequeiro"
"4283","PE","2002/03",NA,"arroz_sequeiro"
"4284","PI","2002/03",NA,"arroz_sequeiro"
"4285","RJ","2002/03",NA,"arroz_sequeiro"
"4286","RN","2002/03",NA,"arroz_sequeiro"
"4287","RS","2002/03",NA,"arroz_sequeiro"
"4288","RO","2002/03",NA,"arroz_sequeiro"
"4289","RR","2002/03",NA,"arroz_sequeiro"
"4290","SC","2002/03",NA,"arroz_sequeiro"
"4291","SP","2002/03",NA,"arroz_sequeiro"
"4292","SE","2002/03",NA,"arroz_sequeiro"
"4293","TO","2002/03",NA,"arroz_sequeiro"
"4294","AC","2003/04",NA,"arroz_sequeiro"
"4295","AL","2003/04",NA,"arroz_sequeiro"
"4296","AP","2003/04",NA,"arroz_sequeiro"
"4297","AM","2003/04",NA,"arroz_sequeiro"
"4298","BA","2003/04",NA,"arroz_sequeiro"
"4299","CE","2003/04",NA,"arroz_sequeiro"
"4300","DF","2003/04",NA,"arroz_sequeiro"
"4301","ES","2003/04",NA,"arroz_sequeiro"
"4302","GO","2003/04",NA,"arroz_sequeiro"
"4303","MA","2003/04",NA,"arroz_sequeiro"
"4304","MT","2003/04",NA,"arroz_sequeiro"
"4305","MS","2003/04",NA,"arroz_sequeiro"
"4306","MG","2003/04",NA,"arroz_sequeiro"
"4307","PA","2003/04",NA,"arroz_sequeiro"
"4308","PB","2003/04",NA,"arroz_sequeiro"
"4309","PR","2003/04",NA,"arroz_sequeiro"
"4310","PE","2003/04",NA,"arroz_sequeiro"
"4311","PI","2003/04",NA,"arroz_sequeiro"
"4312","RJ","2003/04",NA,"arroz_sequeiro"
"4313","RN","2003/04",NA,"arroz_sequeiro"
"4314","RS","2003/04",NA,"arroz_sequeiro"
"4315","RO","2003/04",NA,"arroz_sequeiro"
"4316","RR","2003/04",NA,"arroz_sequeiro"
"4317","SC","2003/04",NA,"arroz_sequeiro"
"4318","SP","2003/04",NA,"arroz_sequeiro"
"4319","SE","2003/04",NA,"arroz_sequeiro"
"4320","TO","2003/04",NA,"arroz_sequeiro"
"4321","AC","2004/05",NA,"arroz_sequeiro"
"4322","AL","2004/05",NA,"arroz_sequeiro"
"4323","AP","2004/05",NA,"arroz_sequeiro"
"4324","AM","2004/05",NA,"arroz_sequeiro"
"4325","BA","2004/05",NA,"arroz_sequeiro"
"4326","CE","2004/05",NA,"arroz_sequeiro"
"4327","DF","2004/05",NA,"arroz_sequeiro"
"4328","ES","2004/05",NA,"arroz_sequeiro"
"4329","GO","2004/05",NA,"arroz_sequeiro"
"4330","MA","2004/05",NA,"arroz_sequeiro"
"4331","MT","2004/05",NA,"arroz_sequeiro"
"4332","MS","2004/05",NA,"arroz_sequeiro"
"4333","MG","2004/05",NA,"arroz_sequeiro"
"4334","PA","2004/05",NA,"arroz_sequeiro"
"4335","PB","2004/05",NA,"arroz_sequeiro"
"4336","PR","2004/05",NA,"arroz_sequeiro"
"4337","PE","2004/05",NA,"arroz_sequeiro"
"4338","PI","2004/05",NA,"arroz_sequeiro"
"4339","RJ","2004/05",NA,"arroz_sequeiro"
"4340","RN","2004/05",NA,"arroz_sequeiro"
"4341","RS","2004/05",NA,"arroz_sequeiro"
"4342","RO","2004/05",NA,"arroz_sequeiro"
"4343","RR","2004/05",NA,"arroz_sequeiro"
"4344","SC","2004/05",NA,"arroz_sequeiro"
"4345","SP","2004/05",NA,"arroz_sequeiro"
"4346","SE","2004/05",NA,"arroz_sequeiro"
"4347","TO","2004/05",NA,"arroz_sequeiro"
"4348","AC","2005/06",NA,"arroz_sequeiro"
"4349","AL","2005/06",NA,"arroz_sequeiro"
"4350","AP","2005/06",NA,"arroz_sequeiro"
"4351","AM","2005/06",NA,"arroz_sequeiro"
"4352","BA","2005/06",NA,"arroz_sequeiro"
"4353","CE","2005/06",NA,"arroz_sequeiro"
"4354","DF","2005/06",NA,"arroz_sequeiro"
"4355","ES","2005/06",NA,"arroz_sequeiro"
"4356","GO","2005/06",NA,"arroz_sequeiro"
"4357","MA","2005/06",NA,"arroz_sequeiro"
"4358","MT","2005/06",NA,"arroz_sequeiro"
"4359","MS","2005/06",NA,"arroz_sequeiro"
"4360","MG","2005/06",NA,"arroz_sequeiro"
"4361","PA","2005/06",NA,"arroz_sequeiro"
"4362","PB","2005/06",NA,"arroz_sequeiro"
"4363","PR","2005/06",NA,"arroz_sequeiro"
"4364","PE","2005/06",NA,"arroz_sequeiro"
"4365","PI","2005/06",NA,"arroz_sequeiro"
"4366","RJ","2005/06",NA,"arroz_sequeiro"
"4367","RN","2005/06",NA,"arroz_sequeiro"
"4368","RS","2005/06",NA,"arroz_sequeiro"
"4369","RO","2005/06",NA,"arroz_sequeiro"
"4370","RR","2005/06",NA,"arroz_sequeiro"
"4371","SC","2005/06",NA,"arroz_sequeiro"
"4372","SP","2005/06",NA,"arroz_sequeiro"
"4373","SE","2005/06",NA,"arroz_sequeiro"
"4374","TO","2005/06",NA,"arroz_sequeiro"
"4375","AC","2006/07",NA,"arroz_sequeiro"
"4376","AL","2006/07",NA,"arroz_sequeiro"
"4377","AP","2006/07",NA,"arroz_sequeiro"
"4378","AM","2006/07",NA,"arroz_sequeiro"
"4379","BA","2006/07",NA,"arroz_sequeiro"
"4380","CE","2006/07",NA,"arroz_sequeiro"
"4381","DF","2006/07",NA,"arroz_sequeiro"
"4382","ES","2006/07",NA,"arroz_sequeiro"
"4383","GO","2006/07",NA,"arroz_sequeiro"
"4384","MA","2006/07",NA,"arroz_sequeiro"
"4385","MT","2006/07",NA,"arroz_sequeiro"
"4386","MS","2006/07",NA,"arroz_sequeiro"
"4387","MG","2006/07",NA,"arroz_sequeiro"
"4388","PA","2006/07",NA,"arroz_sequeiro"
"4389","PB","2006/07",NA,"arroz_sequeiro"
"4390","PR","2006/07",NA,"arroz_sequeiro"
"4391","PE","2006/07",NA,"arroz_sequeiro"
"4392","PI","2006/07",NA,"arroz_sequeiro"
"4393","RJ","2006/07",NA,"arroz_sequeiro"
"4394","RN","2006/07",NA,"arroz_sequeiro"
"4395","RS","2006/07",NA,"arroz_sequeiro"
"4396","RO","2006/07",NA,"arroz_sequeiro"
"4397","RR","2006/07",NA,"arroz_sequeiro"
"4398","SC","2006/07",NA,"arroz_sequeiro"
"4399","SP","2006/07",NA,"arroz_sequeiro"
"4400","SE","2006/07",NA,"arroz_sequeiro"
"4401","TO","2006/07",NA,"arroz_sequeiro"
"4402","AC","2007/08",NA,"arroz_sequeiro"
"4403","AL","2007/08",NA,"arroz_sequeiro"
"4404","AP","2007/08",NA,"arroz_sequeiro"
"4405","AM","2007/08",NA,"arroz_sequeiro"
"4406","BA","2007/08",NA,"arroz_sequeiro"
"4407","CE","2007/08",NA,"arroz_sequeiro"
"4408","DF","2007/08",NA,"arroz_sequeiro"
"4409","ES","2007/08",NA,"arroz_sequeiro"
"4410","GO","2007/08",NA,"arroz_sequeiro"
"4411","MA","2007/08",NA,"arroz_sequeiro"
"4412","MT","2007/08",NA,"arroz_sequeiro"
"4413","MS","2007/08",NA,"arroz_sequeiro"
"4414","MG","2007/08",NA,"arroz_sequeiro"
"4415","PA","2007/08",NA,"arroz_sequeiro"
"4416","PB","2007/08",NA,"arroz_sequeiro"
"4417","PR","2007/08",NA,"arroz_sequeiro"
"4418","PE","2007/08",NA,"arroz_sequeiro"
"4419","PI","2007/08",NA,"arroz_sequeiro"
"4420","RJ","2007/08",NA,"arroz_sequeiro"
"4421","RN","2007/08",NA,"arroz_sequeiro"
"4422","RS","2007/08",NA,"arroz_sequeiro"
"4423","RO","2007/08",NA,"arroz_sequeiro"
"4424","RR","2007/08",NA,"arroz_sequeiro"
"4425","SC","2007/08",NA,"arroz_sequeiro"
"4426","SP","2007/08",NA,"arroz_sequeiro"
"4427","SE","2007/08",NA,"arroz_sequeiro"
"4428","TO","2007/08",NA,"arroz_sequeiro"
"4429","AC","2008/09",NA,"arroz_sequeiro"
"4430","AL","2008/09",NA,"arroz_sequeiro"
"4431","AP","2008/09",NA,"arroz_sequeiro"
"4432","AM","2008/09",NA,"arroz_sequeiro"
"4433","BA","2008/09",NA,"arroz_sequeiro"
"4434","CE","2008/09",NA,"arroz_sequeiro"
"4435","DF","2008/09",NA,"arroz_sequeiro"
"4436","ES","2008/09",NA,"arroz_sequeiro"
"4437","GO","2008/09",NA,"arroz_sequeiro"
"4438","MA","2008/09",NA,"arroz_sequeiro"
"4439","MT","2008/09",NA,"arroz_sequeiro"
"4440","MS","2008/09",NA,"arroz_sequeiro"
"4441","MG","2008/09",NA,"arroz_sequeiro"
"4442","PA","2008/09",NA,"arroz_sequeiro"
"4443","PB","2008/09",NA,"arroz_sequeiro"
"4444","PR","2008/09",NA,"arroz_sequeiro"
"4445","PE","2008/09",NA,"arroz_sequeiro"
"4446","PI","2008/09",NA,"arroz_sequeiro"
"4447","RJ","2008/09",NA,"arroz_sequeiro"
"4448","RN","2008/09",NA,"arroz_sequeiro"
"4449","RS","2008/09",NA,"arroz_sequeiro"
"4450","RO","2008/09",NA,"arroz_sequeiro"
"4451","RR","2008/09",NA,"arroz_sequeiro"
"4452","SC","2008/09",NA,"arroz_sequeiro"
"4453","SP","2008/09",NA,"arroz_sequeiro"
"4454","SE","2008/09",NA,"arroz_sequeiro"
"4455","TO","2008/09",NA,"arroz_sequeiro"
"4456","AC","2009/10",NA,"arroz_sequeiro"
"4457","AL","2009/10",NA,"arroz_sequeiro"
"4458","AP","2009/10",NA,"arroz_sequeiro"
"4459","AM","2009/10",NA,"arroz_sequeiro"
"4460","BA","2009/10",NA,"arroz_sequeiro"
"4461","CE","2009/10",NA,"arroz_sequeiro"
"4462","DF","2009/10",NA,"arroz_sequeiro"
"4463","ES","2009/10",NA,"arroz_sequeiro"
"4464","GO","2009/10",NA,"arroz_sequeiro"
"4465","MA","2009/10",NA,"arroz_sequeiro"
"4466","MT","2009/10",NA,"arroz_sequeiro"
"4467","MS","2009/10",NA,"arroz_sequeiro"
"4468","MG","2009/10",NA,"arroz_sequeiro"
"4469","PA","2009/10",NA,"arroz_sequeiro"
"4470","PB","2009/10",NA,"arroz_sequeiro"
"4471","PR","2009/10",NA,"arroz_sequeiro"
"4472","PE","2009/10",NA,"arroz_sequeiro"
"4473","PI","2009/10",NA,"arroz_sequeiro"
"4474","RJ","2009/10",NA,"arroz_sequeiro"
"4475","RN","2009/10",NA,"arroz_sequeiro"
"4476","RS","2009/10",NA,"arroz_sequeiro"
"4477","RO","2009/10",NA,"arroz_sequeiro"
"4478","RR","2009/10",NA,"arroz_sequeiro"
"4479","SC","2009/10",NA,"arroz_sequeiro"
"4480","SP","2009/10",NA,"arroz_sequeiro"
"4481","SE","2009/10",NA,"arroz_sequeiro"
"4482","TO","2009/10",NA,"arroz_sequeiro"
"4483","AC","2010/11",NA,"arroz_sequeiro"
"4484","AL","2010/11",NA,"arroz_sequeiro"
"4485","AP","2010/11",NA,"arroz_sequeiro"
"4486","AM","2010/11",NA,"arroz_sequeiro"
"4487","BA","2010/11",NA,"arroz_sequeiro"
"4488","CE","2010/11",NA,"arroz_sequeiro"
"4489","DF","2010/11",NA,"arroz_sequeiro"
"4490","ES","2010/11",NA,"arroz_sequeiro"
"4491","GO","2010/11",NA,"arroz_sequeiro"
"4492","MA","2010/11",NA,"arroz_sequeiro"
"4493","MT","2010/11",NA,"arroz_sequeiro"
"4494","MS","2010/11",NA,"arroz_sequeiro"
"4495","MG","2010/11",NA,"arroz_sequeiro"
"4496","PA","2010/11",NA,"arroz_sequeiro"
"4497","PB","2010/11",NA,"arroz_sequeiro"
"4498","PR","2010/11",NA,"arroz_sequeiro"
"4499","PE","2010/11",NA,"arroz_sequeiro"
"4500","PI","2010/11",NA,"arroz_sequeiro"
"4501","RJ","2010/11",NA,"arroz_sequeiro"
"4502","RN","2010/11",NA,"arroz_sequeiro"
"4503","RS","2010/11",NA,"arroz_sequeiro"
"4504","RO","2010/11",NA,"arroz_sequeiro"
"4505","RR","2010/11",NA,"arroz_sequeiro"
"4506","SC","2010/11",NA,"arroz_sequeiro"
"4507","SP","2010/11",NA,"arroz_sequeiro"
"4508","SE","2010/11",NA,"arroz_sequeiro"
"4509","TO","2010/11",NA,"arroz_sequeiro"
"4510","AC","2011/12",NA,"arroz_sequeiro"
"4511","AL","2011/12",NA,"arroz_sequeiro"
"4512","AP","2011/12",NA,"arroz_sequeiro"
"4513","AM","2011/12",NA,"arroz_sequeiro"
"4514","BA","2011/12",NA,"arroz_sequeiro"
"4515","CE","2011/12",NA,"arroz_sequeiro"
"4516","DF","2011/12",NA,"arroz_sequeiro"
"4517","ES","2011/12",NA,"arroz_sequeiro"
"4518","GO","2011/12",NA,"arroz_sequeiro"
"4519","MA","2011/12",NA,"arroz_sequeiro"
"4520","MT","2011/12",NA,"arroz_sequeiro"
"4521","MS","2011/12",NA,"arroz_sequeiro"
"4522","MG","2011/12",NA,"arroz_sequeiro"
"4523","PA","2011/12",NA,"arroz_sequeiro"
"4524","PB","2011/12",NA,"arroz_sequeiro"
"4525","PR","2011/12",NA,"arroz_sequeiro"
"4526","PE","2011/12",NA,"arroz_sequeiro"
"4527","PI","2011/12",NA,"arroz_sequeiro"
"4528","RJ","2011/12",NA,"arroz_sequeiro"
"4529","RN","2011/12",NA,"arroz_sequeiro"
"4530","RS","2011/12",NA,"arroz_sequeiro"
"4531","RO","2011/12",NA,"arroz_sequeiro"
"4532","RR","2011/12",NA,"arroz_sequeiro"
"4533","SC","2011/12",NA,"arroz_sequeiro"
"4534","SP","2011/12",NA,"arroz_sequeiro"
"4535","SE","2011/12",NA,"arroz_sequeiro"
"4536","TO","2011/12",NA,"arroz_sequeiro"
"4537","AC","2012/13",NA,"arroz_sequeiro"
"4538","AL","2012/13",NA,"arroz_sequeiro"
"4539","AP","2012/13",NA,"arroz_sequeiro"
"4540","AM","2012/13",NA,"arroz_sequeiro"
"4541","BA","2012/13",NA,"arroz_sequeiro"
"4542","CE","2012/13",NA,"arroz_sequeiro"
"4543","DF","2012/13",NA,"arroz_sequeiro"
"4544","ES","2012/13",NA,"arroz_sequeiro"
"4545","GO","2012/13",NA,"arroz_sequeiro"
"4546","MA","2012/13",NA,"arroz_sequeiro"
"4547","MT","2012/13",NA,"arroz_sequeiro"
"4548","MS","2012/13",NA,"arroz_sequeiro"
"4549","MG","2012/13",NA,"arroz_sequeiro"
"4550","PA","2012/13",NA,"arroz_sequeiro"
"4551","PB","2012/13",NA,"arroz_sequeiro"
"4552","PR","2012/13",NA,"arroz_sequeiro"
"4553","PE","2012/13",NA,"arroz_sequeiro"
"4554","PI","2012/13",NA,"arroz_sequeiro"
"4555","RJ","2012/13",NA,"arroz_sequeiro"
"4556","RN","2012/13",NA,"arroz_sequeiro"
"4557","RS","2012/13",NA,"arroz_sequeiro"
"4558","RO","2012/13",NA,"arroz_sequeiro"
"4559","RR","2012/13",NA,"arroz_sequeiro"
"4560","SC","2012/13",NA,"arroz_sequeiro"
"4561","SP","2012/13",NA,"arroz_sequeiro"
"4562","SE","2012/13",NA,"arroz_sequeiro"
"4563","TO","2012/13",NA,"arroz_sequeiro"
"4564","AC","2013/14",NA,"arroz_sequeiro"
"4565","AL","2013/14",NA,"arroz_sequeiro"
"4566","AP","2013/14",NA,"arroz_sequeiro"
"4567","AM","2013/14",NA,"arroz_sequeiro"
"4568","BA","2013/14",NA,"arroz_sequeiro"
"4569","CE","2013/14",NA,"arroz_sequeiro"
"4570","DF","2013/14",NA,"arroz_sequeiro"
"4571","ES","2013/14",NA,"arroz_sequeiro"
"4572","GO","2013/14",NA,"arroz_sequeiro"
"4573","MA","2013/14",NA,"arroz_sequeiro"
"4574","MT","2013/14",NA,"arroz_sequeiro"
"4575","MS","2013/14",NA,"arroz_sequeiro"
"4576","MG","2013/14",NA,"arroz_sequeiro"
"4577","PA","2013/14",NA,"arroz_sequeiro"
"4578","PB","2013/14",NA,"arroz_sequeiro"
"4579","PR","2013/14",NA,"arroz_sequeiro"
"4580","PE","2013/14",NA,"arroz_sequeiro"
"4581","PI","2013/14",NA,"arroz_sequeiro"
"4582","RJ","2013/14",NA,"arroz_sequeiro"
"4583","RN","2013/14",NA,"arroz_sequeiro"
"4584","RS","2013/14",NA,"arroz_sequeiro"
"4585","RO","2013/14",NA,"arroz_sequeiro"
"4586","RR","2013/14",NA,"arroz_sequeiro"
"4587","SC","2013/14",NA,"arroz_sequeiro"
"4588","SP","2013/14",NA,"arroz_sequeiro"
"4589","SE","2013/14",NA,"arroz_sequeiro"
"4590","TO","2013/14",NA,"arroz_sequeiro"
"4591","AC","2014/15",NA,"arroz_sequeiro"
"4592","AL","2014/15",NA,"arroz_sequeiro"
"4593","AP","2014/15",NA,"arroz_sequeiro"
"4594","AM","2014/15",NA,"arroz_sequeiro"
"4595","BA","2014/15",NA,"arroz_sequeiro"
"4596","CE","2014/15",NA,"arroz_sequeiro"
"4597","DF","2014/15",NA,"arroz_sequeiro"
"4598","ES","2014/15",NA,"arroz_sequeiro"
"4599","GO","2014/15",NA,"arroz_sequeiro"
"4600","MA","2014/15",NA,"arroz_sequeiro"
"4601","MT","2014/15",NA,"arroz_sequeiro"
"4602","MS","2014/15",NA,"arroz_sequeiro"
"4603","MG","2014/15",NA,"arroz_sequeiro"
"4604","PA","2014/15",NA,"arroz_sequeiro"
"4605","PB","2014/15",NA,"arroz_sequeiro"
"4606","PR","2014/15",NA,"arroz_sequeiro"
"4607","PE","2014/15",NA,"arroz_sequeiro"
"4608","PI","2014/15",NA,"arroz_sequeiro"
"4609","RJ","2014/15",NA,"arroz_sequeiro"
"4610","RN","2014/15",NA,"arroz_sequeiro"
"4611","RS","2014/15",NA,"arroz_sequeiro"
"4612","RO","2014/15",NA,"arroz_sequeiro"
"4613","RR","2014/15",NA,"arroz_sequeiro"
"4614","SC","2014/15",NA,"arroz_sequeiro"
"4615","SP","2014/15",NA,"arroz_sequeiro"
"4616","SE","2014/15",NA,"arroz_sequeiro"
"4617","TO","2014/15",NA,"arroz_sequeiro"
"4618","AC","2015/16","5.0999999999999996","arroz_sequeiro"
"4619","AL","2015/16","0","arroz_sequeiro"
"4620","AP","2015/16","1.5","arroz_sequeiro"
"4621","AM","2015/16","1.8999999999999999","arroz_sequeiro"
"4622","BA","2015/16","7.7999999999999998","arroz_sequeiro"
"4623","CE","2015/16","4.7000000000000002","arroz_sequeiro"
"4624","DF","2015/16","0","arroz_sequeiro"
"4625","ES","2015/16","0.20000000000000001","arroz_sequeiro"
"4626","GO","2015/16","26","arroz_sequeiro"
"4627","MA","2015/16","179.69999999999999","arroz_sequeiro"
"4628","MT","2015/16","150.5","arroz_sequeiro"
"4629","MS","2015/16","0","arroz_sequeiro"
"4630","MG","2015/16","1","arroz_sequeiro"
"4631","PA","2015/16","68","arroz_sequeiro"
"4632","PB","2015/16","0.80000000000000004","arroz_sequeiro"
"4633","PR","2015/16","6.9000000000000004","arroz_sequeiro"
"4634","PE","2015/16","0","arroz_sequeiro"
"4635","PI","2015/16","73.200000000000003","arroz_sequeiro"
"4636","RJ","2015/16","0.5","arroz_sequeiro"
"4637","RN","2015/16","0","arroz_sequeiro"
"4638","RS","2015/16","0","arroz_sequeiro"
"4639","RO","2015/16","42.600000000000001","arroz_sequeiro"
"4640","RR","2015/16","0","arroz_sequeiro"
"4641","SC","2015/16","0","arroz_sequeiro"
"4642","SP","2015/16","1.6000000000000001","arroz_sequeiro"
"4643","SE","2015/16","0","arroz_sequeiro"
"4644","TO","2015/16","35.700000000000003","arroz_sequeiro"
"4645","AC","2016/17","4.2999999999999998","arroz_sequeiro"
"4646","AL","2016/17","0","arroz_sequeiro"
"4647","AP","2016/17","1.5","arroz_sequeiro"
"4648","AM","2016/17","3.2000000000000002","arroz_sequeiro"
"4649","BA","2016/17","8.0999999999999996","arroz_sequeiro"
"4650","CE","2016/17","4.0999999999999996","arroz_sequeiro"
"4651","DF","2016/17","0","arroz_sequeiro"
"4652","ES","2016/17","0.10000000000000001","arroz_sequeiro"
"4653","GO","2016/17","6.7000000000000002","arroz_sequeiro"
"4654","MA","2016/17","140.19999999999999","arroz_sequeiro"
"4655","MT","2016/17","151.40000000000001","arroz_sequeiro"
"4656","MS","2016/17","0","arroz_sequeiro"
"4657","MG","2016/17","4.7000000000000002","arroz_sequeiro"
"4658","PA","2016/17","63.700000000000003","arroz_sequeiro"
"4659","PB","2016/17","0.90000000000000002","arroz_sequeiro"
"4660","PR","2016/17","5.2999999999999998","arroz_sequeiro"
"4661","PE","2016/17","0","arroz_sequeiro"
"4662","PI","2016/17","60","arroz_sequeiro"
"4663","RJ","2016/17","0.29999999999999999","arroz_sequeiro"
"4664","RN","2016/17","0","arroz_sequeiro"
"4665","RS","2016/17","0","arroz_sequeiro"
"4666","RO","2016/17","40.600000000000001","arroz_sequeiro"
"4667","RR","2016/17","0","arroz_sequeiro"
"4668","SC","2016/17","0","arroz_sequeiro"
"4669","SP","2016/17","2","arroz_sequeiro"
"4670","SE","2016/17","0","arroz_sequeiro"
"4671","TO","2016/17","27.300000000000001","arroz_sequeiro"
"4672","AC","2017/18","5","arroz_sequeiro"
